"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"Type Accident - Libellé (old)";"CNIT";"Catégorie véhicule";"Age véhicule"
"89 750";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"14"
"89 751";"A";"2021";"Métropole";"Accident Léger";"M10RENVP574D338";"VU";"2"
"89 751";"B";"2021";"Métropole";"Accident Léger";"M10RENVP447U992";"VT";"5"
"89 752";"A";"2021";"Métropole";"Accident Léger";"L3ESUZM2000J214";"Moto lourde";"7"
"89 752";"B";"2021";"Métropole";"Accident Léger";"M10RENVP4788853";"VT";"5"
"89 753";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP009R068";"VT";"10"
"89 754";"A";"2021";"Métropole";"Accident Léger";"M10RENVP000L133";"VT";"11"
"89 755";"A";"2021";"Métropole";"Accident Léger";"LYM1AL40U122";"Moto lourde";"0"
"89 755";"B";"2021";"Métropole";"Accident Léger";"M10NSSVP033K048";"VT";"3"
"89 756";"A";"2021";"Métropole";"Accident Léger";"MRE1031FJ461";"VT";"11"
"89 757";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"0"
"89 757";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"11"
"89 758";"A";"2021";"Métropole";"Accident Léger";"M10NFNVP0005156";"VT";"4"
"89 758";"B";"2021";"Métropole";"Accident Léger";"L3ETPHM2000V417";"Moto lourde";"9"
"89 759";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"7"
"89 759";"B";"2021";"Métropole";"Accident Léger";"L3EYAMM2000D016";"Moto lourde";"10"
"89 760";"A";"2021";"Métropole";"Accident Léger";"N10VECCTHK3J886";"VU";"0"
"89 761";"A";"2021";"Métropole";"Accident Léger";"VF32ARHYF442445";"VT";"16"
"89 761";"B";"2021";"Métropole";"Accident Léger";"ZFA3120000JB983";"VT";"2"
"89 762";"A";"2021";"Métropole";"Accident Léger";"MCT5216LR377";"VT";"11"
"89 763";"A";"2021";"Métropole";"Accident Léger";"MPC4230KJ615";"VT";"13"
"89 763";"B";"2021";"Métropole";"Accident Léger";"M10K1AVP002X880";"VT";"2"
"89 764";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP001C056";"VT";"9"
"89 764";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP0004207";"VT";"9"
"89 764";"C";"2021";"Métropole";"Accident Léger";"L3ESUZM10000947";"Moto lourde";"3"
"89 765";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP4788853";"VT";"5"
"89 765";"B";"2021";"Métropole";"Accident grave non mortel";"VF1FL0003573003";"VU";"4"
"89 766";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"19"
"89 767";"A";"2021";"Métropole";"Accident grave non mortel";"M10K1AVP001P485";"VT";"8"
"89 767";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"N/A"
"89 768";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP071X855";"VT";"2"
"89 768";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"14"
"89 770";"A";"2021";"Métropole";"Accident grave non mortel";"M10MCZVP018P247";"VT";"3"
"89 771";"A";"2021";"Métropole";"Accident grave non mortel";"M10K1AVP001J066";"VT";"10"
"89 771";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"23"
"89 772";"A";"2021";"Métropole";"Accident grave non mortel";"L3EKYMM10007547";"Moto lourde";"2"
"89 772";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"89 773";"A";"2021";"Métropole";"Accident Léger";"L1ERJUCL000Y019";"Cyclo";"4"
"89 773";"B";"2021";"Métropole";"Accident Léger";"MDD5004BJ018";"VT";"14"
"89 774";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"6"
"89 774";"B";"2021";"Métropole";"Accident Léger";"MPE5204CC717";"VT";"20"
"89 774";"C";"2021";"Métropole";"Accident Léger";"N/A";"VT";"15"
"89 775";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP000P525";"VT";"10"
"89 775";"B";"2021";"Métropole";"Accident grave non mortel";"L3EKTMML0009218";"Moto légère";"2"
"89 776";"A";"2021";"Métropole";"Accident mortel";"M10CTRVP039X296";"VT";"5"
"89 777";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"23"
"89 778";"A";"2021";"Métropole";"Accident grave non mortel";"L3EYAMML000A939";"Moto légère";"2"
"89 779";"A";"2021";"Métropole";"Accident grave non mortel";"MVV5412RT551";"VT";"15"
"89 779";"B";"2021";"Métropole";"Accident grave non mortel";"L1EYAMCL000A088";"Cyclo";"10"
"89 780";"A";"2021";"Métropole";"Accident grave non mortel";"LHR11C10Q002";"Cyclo";"16"
"89 781";"A";"2021";"Métropole";"Accident Léger";"MVW53A2KYK89";"VT";"14"
"89 782";"A";"2021";"Métropole";"Accident Léger";"MPL1362HP293";"VT";"19"
"89 783";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"N/A"
"89 783";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"12"
"89 784";"A";"2021";"DOM";"Accident grave non mortel";"LJH12E20H030";"Moto légère";"15"
"89 784";"B";"2021";"DOM";"Accident grave non mortel";"MVW5431K1080";"VT";"22"
"89 785";"A";"2021";"DOM";"Accident grave non mortel";"N/A";"Moto lourde";"N/A"
"89 786";"A";"2021";"DOM";"Accident grave non mortel";"L3EKYMML0009529";"Moto légère";"2"
"89 787";"A";"2021";"Métropole";"Accident Léger";"MJS1201GP450";"VT";"16"
"89 787";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"13"
"89 788";"A";"2021";"DOM";"Accident mortel";"N/A";"Indéterminable";"N/A"
"89 789";"A";"2021";"Métropole";"Accident mortel";"M10DACVP000P129";"VT";"10"
"89 790";"A";"2021";"Métropole";"Accident grave non mortel";"L3EKTMM10009238";"Moto lourde";"2"
"89 791";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP047D083";"VT";"5"
"89 791";"B";"2021";"Métropole";"Accident Léger";"MPE5102DX388";"VT";"21"
"89 791";"C";"2021";"Métropole";"Accident Léger";"N30VLVTRKW1C939";"PL";"0"
"89 792";"A";"2021";"Métropole";"Accident grave non mortel";"MVW55C2KV888";"VT";"17"
"89 792";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"9"
"89 793";"A";"2021";"Métropole";"Accident Léger";"VF1RJB002663034";"VT";"0"
"89 793";"B";"2021";"Métropole";"Accident Léger";"M10AUDVP011X181";"VT";"5"
"89 794";"A";"2021";"Métropole";"Accident grave non mortel";"MJT6422B9630";"VT";"18"
"89 795";"A";"2021";"Métropole";"Accident grave non mortel";"MAU49C1GB563";"VT";"16"
"89 796";"A";"2021";"Métropole";"Accident grave non mortel";"MLD6404DN422";"VT";"18"
"89 797";"A";"2021";"Métropole";"Accident grave non mortel";"MCT1302S1901";"VT";"15"
"89 797";"B";"2021";"Métropole";"Accident grave non mortel";"LJH19L40P055";"Moto lourde";"18"
"89 798";"A";"2021";"Métropole";"Accident Léger";"M10FRDVP000P110";"VT";"11"
"89 799";"A";"2021";"Métropole";"Accident grave non mortel";"MRE3422E1009";"VT";"14"
"89 799";"B";"2021";"Métropole";"Accident grave non mortel";"MJS1204XD804";"Cyclo";"12"
"89 800";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP000S752";"VT";"10"
"89 800";"B";"2021";"Métropole";"Accident Léger";"L3EKWAM2000T036";"Moto lourde";"10"
"89 801";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"12"
"89 801";"B";"2021";"Métropole";"Accident grave non mortel";"MRE1131FT849";"VT";"11"
"89 802";"A";"2021";"Métropole";"Accident Léger";"M10HMCVP003D099";"VT";"0"
"89 802";"B";"2021";"Métropole";"Accident Léger";"L3EYAMM1000A984";"Moto lourde";"0"
"89 803";"A";"2021";"Métropole";"Accident Léger";"MRE5326AV815";"VT";"12"
"89 803";"B";"2021";"Métropole";"Accident Léger";"M10FRDVP047E221";"VT";"6"
"89 803";"C";"2021";"Métropole";"Accident Léger";"T10CLATA000X336";"Autres";"8"
"89 804";"A";"2021";"Métropole";"Accident Léger";"M10DACVP000B673";"VT";"7"
"89 805";"A";"2021";"Métropole";"Accident grave non mortel";"MSE5331GP749";"VT";"15"
"89 805";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"PL";"13"
"89 806";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"14"
"89 807";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"PL";"N/A"
"89 809";"A";"2021";"Métropole";"Accident grave non mortel";"N10MCDCTU270623";"VU";"6"
"89 810";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP004W079";"VT";"10"
"89 810";"B";"2021";"Métropole";"Accident grave non mortel";"LDB11C107104";"Cyclo";"13"
"89 810";"C";"2021";"Métropole";"Accident grave non mortel";"MPE1112T6331";"VT";"13"
"89 811";"A";"2021";"Métropole";"Accident mortel";"MAU55B2FG984";"VT";"16"
"89 812";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"52"
"89 813";"A";"2021";"Métropole";"Accident Léger";"L3EDUCM2000V203";"Moto lourde";"4"
"89 814";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP007G866";"VT";"7"
"89 815";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"18"
"89 815";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"12"
"89 816";"A";"2021";"Métropole";"Accident grave non mortel";"MFD54G2SQ050";"VT";"13"
"89 817";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"0"
"89 817";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"0"
"89 818";"A";"2021";"Métropole";"Accident grave non mortel";"MCT1002TA939";"VT";"15"
"89 819";"A";"2021";"Métropole";"Accident grave non mortel";"MVW55H3F6994";"VT";"18"
"89 819";"B";"2021";"Métropole";"Accident grave non mortel";"MRE1011FJ171";"VT";"16"
"89 820";"A";"2021";"Métropole";"Accident grave non mortel";"L3EYAMM20008726";"Moto lourde";"4"
"89 821";"A";"2021";"Métropole";"Accident grave non mortel";"M10CTRVP066H131";"VT";"3"
"89 822";"A";"2021";"Métropole";"Accident Léger";"MPE5212TV273";"VT";"14"
"89 823";"A";"2021";"Métropole";"Accident grave non mortel";"M10CHLVS074J625";"VT";"2"
"89 823";"B";"2021";"Métropole";"Accident grave non mortel";"LJS14L30K180";"Moto lourde";"15"
"89 824";"A";"2021";"Métropole";"Accident mortel";"M10MCWVPE159829";"VT";"1"
"89 825";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP161M663";"VT";"8"
"89 825";"B";"2021";"Métropole";"Accident grave non mortel";"WDB6750341K0427";"PL";"27"
"89 826";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP000J355";"VT";"11"
"89 826";"B";"2021";"Métropole";"Accident Léger";"L3ESUZM2000R221";"Moto lourde";"7"
"89 827";"A";"2021";"Métropole";"Accident grave non mortel";"L6EAXA4M000X220";"Autres";"5"
"89 827";"B";"2021";"Métropole";"Accident grave non mortel";"M10AUDVP050R135";"VT";"0"
"89 828";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0994762";"VT";"0"
"89 828";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP000K164";"VT";"11"
"89 829";"A";"2021";"Métropole";"Accident mortel";"MBM7732DJ432";"VT";"16"
"89 829";"B";"2021";"Métropole";"Accident mortel";"N/A";"VT";"N/A"
"89 829";"C";"2021";"Métropole";"Accident mortel";"N/A";"PL";"7"
"89 829";"D";"2021";"Métropole";"Accident mortel";"N/A";"PL";"10"
"89 830";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"13"
"89 830";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"21"
"89 831";"A";"2021";"Métropole";"Accident Léger";"M10VWGVP0043872";"VT";"10"
"89 831";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP001P035";"VT";"9"
"89 832";"A";"2021";"Métropole";"Accident grave non mortel";"WDC1631131A5252";"VT";"16"
"89 833";"A";"2021";"Métropole";"Accident Léger";"MRE5416AZ519";"VT";"16"
"89 834";"A";"2021";"Métropole";"Accident mortel";"M10CTRVP0397924";"VT";"5"
"89 834";"B";"2021";"Métropole";"Accident mortel";"N30ARZTR0260343";"PL";"7"
"89 834";"C";"2021";"Métropole";"Accident mortel";"M10PGTVP075K026";"VT";"2"
"89 835";"A";"2021";"Métropole";"Accident grave non mortel";"MRE5312EJ456";"VT";"16"
"89 836";"A";"2021";"Métropole";"Accident grave non mortel";"M10VWGVPT69P868";"VT";"2"
"89 836";"B";"2021";"Métropole";"Accident grave non mortel";"L20074600773S01";"PL";"4"
"89 837";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"11"
"89 837";"B";"2021";"Métropole";"Accident Léger";"M10MCDVPFZ8N788";"VT";"6"
"89 837";"C";"2021";"Métropole";"Accident Léger";"M10RENVP491S364";"VT";"4"
"89 838";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP077P453";"VT";"2"
"89 839";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"89 839";"B";"2021";"Métropole";"Accident grave non mortel";"L3EYAMM1000A984";"Moto lourde";"1"
"89 840";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0853811";"VT";"0"
"89 840";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"N/A"
"89 841";"A";"2021";"Métropole";"Accident Léger";"N10RENCT551M198";"VU";"3"
"89 841";"B";"2021";"Métropole";"Accident Léger";"L1ESYMCL000R428";"Cyclo";"0"
"89 842";"A";"2021";"Métropole";"Accident Léger";"M10RENVP4788853";"VT";"5"
"89 843";"A";"2021";"Métropole";"Accident Léger";"N/A";"PL";"2"
"89 843";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"1"
"89 844";"A";"2021";"Métropole";"Accident Léger";"MRE1512A9248";"VT";"14"
"89 844";"B";"2021";"Métropole";"Accident Léger";"L3EPGGM1000P777";"Moto lourde";"3"
"89 845";"B";"2021";"Métropole";"Accident Léger";"MPE5012T2325";"VT";"13"
"89 845";"Z";"2021";"Métropole";"Accident Léger";"MAU57G2GA291";"VT";"14"
"89 846";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"16"
"89 846";"Z";"2021";"Métropole";"Accident Léger";"N/A";"PL";"N/A"
"89 847";"Z";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"N/A"
"89 848";"A";"2021";"Métropole";"Accident grave non mortel";"LGL97M40Y157";"Moto lourde";"10"
"89 849";"A";"2021";"Métropole";"Accident Léger";"ZAPM36301000420";"Moto légère";"15"
"89 850";"A";"2021";"Métropole";"Accident Léger";"M10JT0VP0267145";"VT";"1"
"89 851";"A";"2021";"Métropole";"Accident Léger";"LYM92E20V267";"Moto légère";"13"
"89 851";"B";"2021";"Métropole";"Accident Léger";"M10FRDVP010N231";"VT";"9"
"89 852";"A";"2021";"Métropole";"Accident Léger";"L1EPGGCL000C221";"Cyclo";"8"
"89 852";"B";"2021";"Métropole";"Accident Léger";"LPB21C10C253";"Cyclo";"5"
"89 853";"A";"2021";"Métropole";"Accident Léger";"L5EPGGTM0000860";"Moto lourde";"3"
"89 853";"B";"2021";"Métropole";"Accident Léger";" M10AUDVP031R11";"VT";"2"
"89 854";"A";"2021";"Métropole";"Accident Léger";"M10MCDVPUW47096";"VT";"3"
"89 855";"A";"2021";"Métropole";"Accident Léger";"N10NSSCT038P202";"VU";"0"
"89 856";"A";"2021";"Métropole";"Accident Léger";"L3EYAMML000J876";"Moto légère";"0"
"89 856";"B";"2021";"Métropole";"Accident Léger";"M10FATVP0832052";"VT";"3"
"89 857";"A";"2021";"Métropole";"Accident Léger";"L5EPGGTM0008796";"Moto lourde";"3"
"89 858";"A";"2021";"Métropole";"Accident Léger";"LJS92E20K377";"Moto légère";"8"
"89 858";"B";"2021";"Métropole";"Accident Léger";"M10JT0VP0029523";"VT";"9"
"89 860";"A";"2021";"Métropole";"Accident Léger";"L1EPGGCL001R137";"Cyclo";"0"
"89 860";"B";"2021";"Métropole";"Accident Léger";"M10NSSVP001R015";"VT";"8"
"89 861";"A";"2021";"Métropole";"Accident Léger";"N10RENCT007V776";"VU";"9"
"89 862";"A";"2021";"Métropole";"Accident Léger";"M10MCDVPVN0P248";"VT";"2"
"89 862";"B";"2021";"Métropole";"Accident Léger";"L1EAPRCL000U489";"Cyclo";"1"
"89 863";"A";"2021";"Métropole";"Accident Léger";"N/A";"PL";"1"
"89 863";"B";"2021";"Métropole";"Accident Léger";"MPE5502LT577";"VT";"20"
"89 864";"B";"2021";"Métropole";"Accident Léger";"L3EYAMML000K974";"Moto légère";"1"
"89 865";"Z";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"N/A"
"89 866";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"PL";"2"
"89 867";"A";"2021";"Métropole";"Accident Léger";"WB10J9103LZH481";"Moto lourde";"1"
"89 867";"B";"2021";"Métropole";"Accident Léger";"N/A";"VU";"18"
"89 868";"B";"2021";"Métropole";"Accident Léger";"M10RENVP003X857";"VT";"10"
"89 869";"A";"2021";"Métropole";"Accident grave non mortel";"M10VWGVPK90V175";"VT";"4"
"89 869";"B";"2021";"Métropole";"Accident grave non mortel";"LYM21C10L100";"Cyclo";"14"
"89 870";"A";"2021";"Métropole";"Accident Léger";"MVW1332K9097";"VT";"22"
"89 870";"B";"2021";"Métropole";"Accident Léger";"L1ERDECL000J267";"Cyclo";"5"
"89 872";"B";"2021";"Métropole";"Accident Léger";"MFD10H2CG221";"VT";"11"
"89 872";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"89 873";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"19"
"89 873";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"14"
"89 874";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"89 875";"Z";"2021";"Métropole";"Accident Léger";"L3ESUZM2000B533";"Moto lourde";"7"
"89 876";"A";"2021";"Métropole";"Accident Léger";"M10NSSVP0223333";"VT";"6"
"89 876";"B";"2021";"Métropole";"Accident Léger";"M10VWGVPR46K059";"VT";"3"
"89 877";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP0299160";"VT";"6"
"89 878";"A";"2021";"Métropole";"Accident Léger";"M10JT0VP016J749";"VT";"4"
"89 878";"B";"2021";"Métropole";"Accident Léger";"VTLSE0690000401";"Moto légère";"11"
"89 879";"A";"2021";"Métropole";"Accident Léger";"M10DACVP001D408";"VT";"2"
"89 881";"B";"2021";"Métropole";"Accident Léger";"M10K1AVP003Y722";"VT";"0"
"89 882";"A";"2021";"Métropole";"Accident Léger";"M1GAUDVP0066919";"VT";"8"
"89 882";"B";"2021";"Métropole";"Accident Léger";"LJH14L509083";"Moto lourde";"18"
"89 883";"A";"2021";"Métropole";"Accident Léger";"L1EAE2CL000L128";"Cyclo";"0"
"89 883";"B";"2021";"Métropole";"Accident Léger";"M10PELVP450G857";"VT";"4"
"89 884";"A";"2021";"Métropole";"Accident grave non mortel";"MPE000AA0245";"VT";"22"
"89 885";"A";"2021";"Métropole";"Accident grave non mortel";"MRE1131FY466";"VT";"12"
"89 885";"B";"2021";"Métropole";"Accident grave non mortel";"M10DACVP0005667";"VT";"7"
"89 886";"A";"2021";"Métropole";"Accident Léger";"LC2D11040F11006";"Cyclo";"5"
"89 886";"B";"2021";"Métropole";"Accident Léger";"M10MCWVPR72Z415";"VT";"1"
"89 888";"A";"2021";"Métropole";"Accident Léger";"N10RENCT5001846";"VU";"4"
"89 889";"A";"2021";"Métropole";"Accident grave non mortel";"LGG91C10G651";"Cyclo";"7"
"89 889";"B";"2021";"Métropole";"Accident grave non mortel";"M1GMCDVPTX2B729";"VT";"5"
"89 890";"A";"2021";"Métropole";"Accident Léger";"N10FATCT1813534";"VU";"0"
"89 891";"A";"2021";"Métropole";"Accident Léger";"L1EPGTCL0014235";"Cyclo";"8"
"89 891";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"4"
"89 892";"A";"2021";"Métropole";"Accident Léger";"LJS18L40R012";"Moto lourde";"20"
"89 892";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"89 894";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"19"
"89 895";"A";"2021";"Métropole";"Accident grave non mortel";"MRE5512AB881";"VT";"14"
"89 895";"B";"2021";"Métropole";"Accident grave non mortel";"M10FRDVP001D097";"VT";"11"
"89 896";"A";"2021";"Métropole";"Accident Léger";"MAU17J4GL468";"VT";"12"
"89 897";"A";"2021";"Métropole";"Accident Léger";"MRE1001FK465";"VT";"22"
"89 897";"B";"2021";"Métropole";"Accident Léger";"M10JT0VP0070024";"VT";"8"
"89 897";"C";"2021";"Métropole";"Accident Léger";"M10SUZVP000N907";"VT";"4"
"89 898";"A";"2021";"Métropole";"Accident Léger";"MVW55H4WB955";"VT";"4"
"89 899";"A";"2021";"Métropole";"Accident grave non mortel";"MRE5031E3592";"VT";"11"
"89 899";"B";"2021";"Métropole";"Accident grave non mortel";"M10FATVP090N127";"VT";"4"
"89 900";"A";"2021";"Métropole";"Accident grave non mortel";"MPE5311TF479";"VT";"14"
"89 901";"A";"2021";"Métropole";"Accident Léger";"M10SETVP002X197";"VT";"7"
"89 901";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP0483291";"VT";"4"
"89 901";"C";"2021";"Métropole";"Accident Léger";"M10RENVPA532535";"VT";"1"
"89 902";"A";"2021";"Métropole";"Accident Léger";"MRE5416AC593";"VT";"16"
"89 903";"A";"2021";"Métropole";"Accident Léger";"LJH1AM40A197";"Moto lourde";"11"
"89 903";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP123R858";"VT";"0"
"89 904";"A";"2021";"Métropole";"Accident Léger";"M10MCDVP045E874";"VT";"10"
"89 906";"Z";"2021";"Métropole";"Accident Léger";"L1E1MFCL000E206";"Cyclo";"0"
"89 907";"A";"2021";"Métropole";"Accident Léger";"L1EPGTCL000Y873";"Cyclo";"10"
"89 907";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP0480227";"VT";"4"
"89 908";"A";"2021";"Métropole";"Accident Léger";"MCT5203C4758";"VT";"16"
"89 908";"B";"2021";"Métropole";"Accident Léger";"MVD53C2SD103";"VT";"16"
"89 909";"A";"2021";"Métropole";"Accident Léger";"LYM12E20A412";"Moto légère";"13"
"89 910";"A";"2021";"Métropole";"Accident Léger";" 	L1EPGGCL000A8";"Cyclo";"3"
"89 911";"A";"2021";"Métropole";"Accident Léger";"M10RENVP538P411";"VT";"2"
"89 911";"B";"2021";"Métropole";"Accident Léger";"LGG92E202438";"Moto légère";"11"
"89 912";"A";"2021";"Métropole";"Accident Léger";"LGG91C10G651";"Cyclo";"11"
"89 912";"B";"2021";"Métropole";"Accident Léger";"M10DACVP0001663";"VT";"6"
"89 913";"A";"2021";"Métropole";"Accident Léger";"LBD11C107104";"Cyclo";"14"
"89 914";"A";"2021";"Métropole";"Accident Léger";"L6ELGR4M0003578";"Autres";"2"
"89 914";"B";"2021";"Métropole";"Accident Léger";"L3EMBKML000A079";"Moto légère";"3"
"89 915";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP0007575";"VT";"10"
"89 916";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0480227";"VT";"3"
"89 917";"A";"2021";"Métropole";"Accident Léger";"MPE5011KR264";"VT";"15"
"89 917";"B";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"N/A"
"89 918";"A";"2021";"Métropole";"Accident Léger";"M10RENVP449S866";"VT";"6"
"89 919";"A";"2021";"Métropole";"Accident grave non mortel";"M10FRDVP0257200";"VT";"8"
"89 920";"A";"2021";"Métropole";"Accident Léger";"N10FRDCT385C083";"VU";"0"
"89 921";"A";"2021";"Métropole";"Accident Léger";"VF1CR270E459139";"VT";"10"
"89 922";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"N/A"
"89 922";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"89 924";"A";"2021";"Métropole";"Accident Léger";"LKW19L40U141";"Moto lourde";"15"
"89 925";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"18"
"89 925";"B";"2021";"Métropole";"Accident Léger";"LAA21C10B380";"Cyclo";"15"
"89 926";"A";"2021";"Métropole";"Accident Léger";"MMB7712CZ696";"VT";"22"
"89 926";"B";"2021";"Métropole";"Accident Léger";"WME4513801K4541";"VT";"10"
"89 927";"A";"2021";"Métropole";"Accident Léger";"MHY6414PQ859";"VT";"17"
"89 928";"A";"2021";"Métropole";"Accident Léger";"L1EAPRCL000U270";"Cyclo";"6"
"89 929";"A";"2021";"Métropole";"Accident Léger";"M10NSSVP023D051";"VT";"6"
"89 930";"A";"2021";"DOM";"Accident Léger";"L1EAPRCL000Z494";"Cyclo";"1"
"89 930";"B";"2021";"DOM";"Accident Léger";"M10RENVPB83J839";"VT";"0"
"89 931";"A";"2021";"Métropole";"Accident grave non mortel";"MCT1012TD456";"VT";"11"
"89 932";"A";"2021";"Métropole";"Accident Léger";"M10RENVPA28W175";"VT";"2"
"89 932";"B";"2021";"Métropole";"Accident Léger";"MAU56F4K8743";"VT";"14"
